id,recipe_name,recipe_url,recipe_image,ingredients,raw_ingredients,instructions,createdAt
237,"Plantain Pizza",http://www.afrolems.com/2014/03/08/plantain-pizza/,https://spoonacular.com/recipeImages/plantain-pizza-716300.jpg,"1 cup of chopped Beef,1 Bell pepper (Blended),1 handful of chopped bell peppers,2 cups of Bread flour,1 tablespoon of oil,1 teaspoon oil,A handful of chopped onions,1 over-ripe plantain (Mashed),1 teaspoon salt,Seasoning cube,1/2 teaspoon of sugar,1 tomato(Blended),3/4 cup of water,1.5 teaspoons of yeast","beef,bell pepper,bell peppers,bread flour,oil,oil,onions,plantain,salt,seasoning cube,sugar,tomato,water,yeast","<p>Dissolve the yeast in warm water and leave to stand for about 5 minutes.Mix the oil, flour, salt, sugar and mashed plantain and pour in the dissolved yeast.Knead the dough till its elastic which may take aBout 15-20 minutes By hand or 10 minutes in a mixer.Coat a Bowl lightly with oil and place the dough in it. Cover with a plastic wrap and leave to rise between 1.5 – 2 hours.While the dough is rising, heat up the oil for the sauce, fry the Blended tomato and pepper, season and stir fry the Beef in the tomato sauce. Set aside.When the dough rises, divide into two. Sprinkle some flour on a flat surface and with a rolling pin, flatten out the dough but not excessively. Cut the dough into your desired shape, rub some oil on it and spread your sauce and toppings on it and set aside.Heat up your oven to 350 F and place your pizza dough on a lightly oiled foil pan and Bake for 12-15 mins. Serve warm</p>","2016-12-24 15:06:43"
238,"Cherry Lime Mojito",http://www.foodista.com/recipe/82DFQ4GB/cherry-lime-mojito,https://spoonacular.com/recipeImages/Cherry-Lime-Mojito-637766.jpg,"1 cup carbonated water (I used Lime flavored San Pellegrino),4 cherries, pitted and quartered,1 1/2 teaspoons demerara sugar,1 Lime, Juiced,6 mint leaves,2 ounces white rum","carbonated water,cherries,demerara sugar,juice of lime,mint leaves,white rum","<ol><li>Place cherries, mint, sugar and lime in a tall glass.</li><li>Muddle ingredients together at the bottom of the glass.</li><li>Add a few ice cubes and pour in the rum.</li><li>Fill the glass the rest of the way with carbonated water and serve.</li></ol>","2016-12-24 15:06:43"
239,"Asian Salmon Burgers With Tangy Ginger Lime Sauce",http://www.foodista.com/recipe/FRT38YTC/asian-salmon-burgers-with-tangy-ginger-lime-sauce,https://spoonacular.com/recipeImages/Asian-Salmon-Burgers-With-Tangy-Ginger-Lime-Sauce-632874.jpg,"4 burger buns,1 tablespoon Fresh Basil, Chopped (about 5 leaves worth),1 clove Garlic,1 Green Onion, Chopped,1/4 Lime, Juiced,1/4 cup Mayonnaise,1 teaspoon Oyster Sauce,1/2 teaspoon Powdered Ginger,1 pound Salmon,5 1/2 tablespoons Sesame Oil,2 tablespoons Sour Cream,1 tablespoon Soy Sauce","burger buns,fresh basil,garlic,green onion,juice of lime,mayonnaise,oyster sauce,powdered ginger,salmon,sesame oil,sour cream,soy sauce","<ol><li>Cut the salmon into large hunks and run it through a food processor until no large pieces remain.</li><li>Add to the salmon the soy sauce, garlic, ginger, oyster sauce, green onion, and basil.</li><li>Combine ingredients well and form 4 large patties from mixture.</li><li>Heat up the sesame oil in a large frying pan on medium high heat and add in the patties. Cook for about 10 minutes flipping once half way through.</li><li>To make the sauce, add together all the above listed ingredients and stir to combine.</li><li>Pour a spoonful of sauce over the top of the finished salmon burger and serve inside a toasted bun.</li></ol>","2016-12-24 15:06:43"
240,"Coffee Cookies",http://www.foodista.com/recipe/7FD6YGWV/coffee-cookies,https://spoonacular.com/recipeImages/Coffee-Cookies-639865.jpg,"100 grams cake flour,3 tablespoon canola oil,1 tablespoon instant coffee granules,powdered sugar, to dust,20 grams raisins,1/8 teaspoon salt,1/4 cup sugar,50 grams toasted walnuts,1 tablespoon water","cake flour,canola oil,instant coffee granules,powdered sugar,raisins,salt,sugar,walnuts,water","<ol><li>Preheat oven to 350 degrees F and line a cookie sheet with parchment paper.</li><li>Put the cake flour, sugar, coffee, walnuts, and salt in a food processor and process for about 10 seconds (or until the walnuts are well grounded).</li><li>Now put the mixture into a mixing bowl and add canola oil. Form a pasty dough, then separate the dough with your hands to form small crumbs. Add the water and form into a clean dough. If you like raisins, you can combine it with the dough now.</li><li>Divide the dough into 16 pieces and roll each piece into a ball. Put each ball on a cookie sheet and bake at 350 degrees F for 25 minutes.</li><li>Let the cookies cool for about 20 minutes. Dust with powdered sugar before serving.</li></ol>","2016-12-24 15:06:43"
241,"Mango Chicken Salad",http://pickfreshfoods.com/2013/12/13/mango-chicken-salad/,https://spoonacular.com/recipeImages/mango-chicken-salad-715721.jpg,"2 cups cooked chicken breast, diced,½ cup cilantro, minced,2 tbsp fresh lime juice,½ cup mango, diced,¼ cup Major Grey's Mango Chutney,½ cup 0% plain greek yogurt,½ cup red bell pepper, diced","chicken breast,cilantro,lime juice,mango,mango chutney,plain greek yogurt,red bell pepper","In a large mixing bowl combine chicken, bell pepper, mango, and cilantro. Add lime juice and stir to combine.In a small bowl mix yogurt and mango chutney. Pour over chicken mixture and gently stir to combine.Chill for at least 1 hour prior to serving.Serve on lettuce cups","2016-12-24 15:06:43"
242,"Buffalo Ranch Chicken Dip",http://www.pinkwhen.com/buffalo-ranch-chicken-dip/,https://spoonacular.com/recipeImages/buffalo-ranch-chicken-dip-715432.jpg,"4 boneless chicken breasts,2 8oz packages of cream cheese,½ cup chopped green onions,12oz bottle Louisiana Hot Sauce (or Tabasco Sauce if preferred),Paul Prudhommes Poultry Seasoning,16oz bottle of Ranch Dressing,8oz package shredded sharp cheddar cheese","chicken breasts,cream cheese,green onions,hot sauce,poultry seasoning,ranch dressing,sharp cheddar cheese","Take your chicken breasts and give them a light coat of the Poultry Magic seasoning, and then coat them with Pam cooking spray. (The Pam keeps the chicken from drying out while cooking.) Grill your chicken breasts and then allow to cool slightly.Preheat your oven to 350 degrees. Shred your chicken and then combine in a 13 x 9 inch glass baking dish with your Louisiana Hot Sauce. Place your cream cheese and dressing into a sauce pan over medium heat until the texture is smooth. Pour this mixture over your chicken and hot sauce mixture in the dish. Top with cheddar cheese and green onions.Bake un-covered for 30 minutes until bubbly. Let stand until slightly cooled, and then serve with tortilla chips of our choice!","2016-12-24 15:06:43"
243,"Stuffed Artichoke Main Dish",http://www.foodista.com/recipe/X8NMGGCS/crown-chokes,https://spoonacular.com/recipeImages/Crown-Chokes-640921.jpg,"1 Large Artichoke,2 chicken breasts,2 cloves of garlic,1 lemon,1 teaspoon of maple syrup,1 teaspoon of olive olive oil,1 teaspoon Parmesan,pepper,1 large potato,1 sprig of rosemary,salt,1 handful shredded mozzarella cheese","artichoke,chicken breasts,garlic,lemon,maple syrup,olive oil,parmesan,pepper,potato,rosemary,salt,shredded mozzarella cheese","<ol><li>Preparation of the artichoke</li><li>Pull apart center leaves of artichoke</li><li>Cut the center so that you take the prickly center</li><li>Use spoon to get all that out so you only have the center being empty</li><li>Add a bit of lemon juice to make sure it doesn't change color</li><li>Add artichoke to boiling water</li><li>Let boil for 10 min so it gets kind of soft</li><li>Take out</li><li>Add cold water so it cools</li><li>Cut the edges of artichoke</li><li>How to make the stuffing.</li><li>Boil the potato, or put into microwave to cook it up. (it just needs to be soft)</li><li>In a sauce pan at med-high heat add the olive oil, rosemary, maple syrup, crushed and finely sliced garlic and the chicken. Add the lemon sliced  up to the saucepan and cook it all together for for 15 min. So that it is all cooked up.  and put it onto a plate to cool.</li><li>Now there should be some sauce still left in the pan, so slice the cooked potatoe and add it to the pan to get all that tasty sauce.</li><li>Now cut up the chicken, potato and some grated mozzarella cheese and mash it up so that you can stuff it into the artichoke.</li><li>Bake in oven at 350 for 20ish min.</li></ol>","2016-12-24 15:06:43"
244,"Chicken and Mango Skewer",http://www.afrolems.com/2013/03/29/easter-special-chicken-and-mango-skewer/,https://spoonacular.com/recipeImages/chicken-and-mango-skewer-716330.jpg,"1/4 pound of Skinless Chicken Breast,1 chicken stock cube,2 medium sized Mangos (Or canned mango slices),1 tablespoon Dry pepper (Chili flakes),1.5 Tablespoon Suya seasoning mix,1 cooking spoon of vegetable oil","chicken breast,chicken stock cube,mangos,pepper,seasoning mix,vegetable oil cooking spray","<p>Chop chicken breast into cubes and place on sticks. Set fire to your grill or oven.</p><p>Place the chicken breast on the grill to heat up a little</p><p>Mix all your seasoning in a bowl with your vegetable oil.</p><p>With a brush, smear the mix on the chicken breast on both sides.</p><p>Flip occasionally as it browns till its cooked. </p><p>Stack your mangoes after the chicken is done but if your mangoes are firm, you can grill them as well. </p><p>Serve on its own as an appetizer or with rice.</p>","2016-12-24 15:06:43"
245,"Decadent Black Forest Cake",http://www.foodista.com/recipe/Z8HWXGR7/decadent-black-forest-cake,https://spoonacular.com/recipeImages/Decadent-Black-Forest-Cake-641308.jpg,"1/2 teaspoon almond extract,½ teaspoon almond extract,1 can cherry pie filling,1 8 oz package cream cheese, softened,1 box devil's food cake mix,2 1/2 cups powdered sugar,¼ cup sugar,¼ cup water,1 1/2 cups whipping cream","almond extract,almond extract,cherry pie filling,cream cheese,devil's food cake mix,powdered sugar,sugar,water,whipping cream","<ol><li>Prepare the cake per box directions. Cool 15 minutes and remove from pan and place on a cooling rack. Allow to cool completely.</li><li>Prepare the simple syrup glaze by placing all of the ingredients in a small pot and bringing to a boil. Boil about 3 minutes and remove from heat. Set aside to cool.</li><li>Prepare frosting by beating the softened cream cheese in a medium bowl until creamy and lump free. Add half the whipping cream and beat on low about 30 seconds.</li><li>Add half the powdered sugar and beat until all the sugar is mixed in.</li><li>Add remaining whipping cream and beat until creamy.</li><li>Add the last of the powdered sugar and beat well, about 2 minutes. Add almond extract and beat for about 30 seconds.</li><li>Turn the mixer on high and beat until light and fluffy, about 2 minutes.</li><li>Assemble the cake</li><li>Trim any uneven parts off the top of your first layer by sawing a serrated knife along the top until the top is level.</li><li>Place on a cake stand or plate. Using a pastry brush, brush the top of the cake with an even layer of the simple syrup.  Trim the second layer of cake and place on a cooling rack. Brush with simple syrup and set aside. Discard any left over syrup.</li><li>Allow syrup to soak into the cake layers for about 5 or 10 minutes.</li><li>Spread about a cup of frosting over the top of the first cake layer to about a  inch from the edge. Spread a layer of cherry pie filling over the frosting to about an  inch from the edge of the frosting.</li><li>Carefully place the second layer of cake on top of the first layer being careful not to put too much pressure on the filling. You dont want the filling to start to ooze out from the sides of the cake.</li><li>Take about 1 cup of frosting out of the bowl and put it into a smaller bowl. This is to prevent the chocolate crumbs from the cake to get into the bowl of frosting.</li><li>You dont want flecks of cake in your white frosting.</li><li>Spread a thin but even layer of frosting on the sides of the cake. Be sure to fill the space between both cake layers with frosting. This will trap the filling between both cake layers.</li><li>Frost the top of the cake with a thin layer of frosting.</li><li>Chill for about an hour to set the frosting.</li><li>Remove the cake from the refrigerator and spread the remaining frosting over the sides and top.</li><li>Form an edge in the frosting on the top of the cake by pushing down into the frosting and building up a ledge of frosting with a small spatula along the edge of the cake.</li><li>You may have to even out the frosting in the center by removing a thin layer  of frosting until the edges are higher then the center of the cake.</li><li>Add cherry pie filling to the top filling in the center of the frosting.</li><li>Chill before serving.</li></ol>","2016-12-24 15:06:43"
246,"Tomato and lentil soup",http://www.foodista.com/recipe/5V4PTMT2/tomato-and-lentil-soup,https://spoonacular.com/recipeImages/Tomato-and-lentil-soup-663559.jpg,"1 bay leaf,480g canned chopped tomatoes,3 carrots cut into cubes,2 cloves garlic, minced,250 g lentils,4 tablespoons olive oil,1 large onion, chopped,1 bunch chopped parsley,2 teaspoons salt,1.3 l water","bay leaf,canned tomatoes,carrots,garlic,lentils,olive oil,onion,parsley,salt,water","<ol><li>Saut onion and garlic in olive oil for 5 minutes.</li><li>Add the carrot, saut for another 2 minutes.</li><li>Add tomatoes, bay leaf and water, stir and bring to the boil.</li><li>Stir in lentils, season with salt and cook for 5 minutes.</li><li>Before serving sprinkle with chopped parsley.</li></ol>","2016-12-24 15:06:43"
247,"Dandelion pesto",http://www.foodista.com/recipe/H3PMVLPC/dandelion-pesto,https://spoonacular.com/recipeImages/Dandelion-pesto-641227.jpg,"2 big handfuls of dandelion greens,4-6 tbsps extra virgin olive oil,2 handfuls of fresh basil leaves,1 large clove of garlic,Juice of half a lemon,1 handful of hemp, sunflower seeds or macadamia nuts,1 handful of pine nuts,1/2 tsp sea salt","dandelion greens,extra virgin olive oil,fresh basil leaves,garlic,juice of lemon,macadamia nuts,pine nuts,sea salt","<ol><li>Wash the dandelion well in a solution of water and raw cider vinegar, using a couple of tablespoons of vinegar to about a litre of water. </li><li>Wash and spin dry all the greens. </li><li>Pop all the ingredients into a pestle and mortar or food processor and pound/blitz till nearly smooth.</li></ol>","2016-12-24 15:06:43"
248,"Green Monster Ice Pops",http://www.foodista.com/recipe/3584LCSQ/green-monster-ice-pops,https://spoonacular.com/recipeImages/Green-Monster-Ice-Pops-645479.jpg,"1 1/2 cup unsweetened almond milk,1 avocado,2 cups baby spinach,1 banana,1 tablespoon honey,1 cup mango, fresh or frozen","almond milk,avocado,baby spinach,banana,honey,mango","<ol><li>Place all ingredients into a blender and mix well.</li><li>Taste the smoothie. If you find that it is not sweet enough, add 1 to 2 tablespoons of maple syrup or honey into the smoothie and blend.</li><li>Pour smoothie into the ice pop molds. Insert a wooden popsicle stick into the mold, leaving about a quarter of the stick above the mold.</li><li>Place the molds into the freezer for 2-3 hours to let freeze before serving.</li></ol>","2016-12-24 15:06:43"
250,"Guinness and Brats",http://www.pinkwhen.com/guinness-and-brats-recipe/,https://spoonacular.com/recipeImages/guinness-and-brats-715494.jpg,"bratwurst (I like the SPICY with this recipe),hotdog buns,2 onions (quartered),Guinness STOUT beer","bratwurst,hotdog buns,onions,stout beer","We like to make this on the grill. While you can make these in the oven or on the stove, making them on the grill has always been the best option and the one we like the best.Take a large cast iron skillet and add the bratwurst links, quartered onions, and then pour a bottle of Guinness Stout over the ingredients. Place on the grill with a temperature of about 400 and then close the lid.About every 5-10 minutes lift the lid and toss the onions and brats in the Guinness. After about 45 minutes to an hour, you are done.Take a grilled brat and some caramelized onions onto a hotdog bun. Serve immediately.","2016-12-24 15:06:43"
251,"Peanut butter ice cream",http://www.foodista.com/recipe/MY45D3Z7/peanut-butter-ice-cream,https://spoonacular.com/recipeImages/Peanut-butter-ice-cream-655314.jpg,"Bits of bitter chocolate, for sprinkling,3 Eggs,1 ½ cups heavy cream,1 ¼ cups milk,3/4 cup Peanuts, salted cocktail,1/3 cup smooth peanut butter,¾ cup sugar,1 tbs vanilla extract","bitter chocolate,eggs,heavy cream,milk,salted peanuts,smooth peanut butter,sugar,vanilla extract","<ol><li>Combine milk, sugar and salt in a saucepan; cook over medium heat, stirring occasionally until mixture almost boils. Reduce heat to low.</li><li>Beat the eggs with a hand mixer or a whisk for 2 minutes until frothy.</li><li>Gradually stir about  cup of hot milk mixture into beaten eggs.</li><li>Add eggs to remaining milk mixture.</li><li>Cook over low heat, stirring constantly until slightly thickened, about 2-3 minutes. Remove from heat</li><li>Whisk in peanut butter and mix well.</li><li>Refrigerate at least 3 hours.</li><li>Combine cream, vanilla extract, and chilled mixture, stirring with a whisk.</li><li>Pour the mixture into an ice cream machine and churn until frozen. Transfer to plastic container and place in the freezer for an hour before serving.</li><li>Serving: take it out of the freezer for 5-10 minutes before serving, or longer, so it comes to the right scooping temperature. Sprinkle with chopped peanuts and chocolate bits.</li><li>Easy suggestion: ice cream is best served in chilled glass or porcelain bowls. Scoop it with a hot, but dry, ice-cream spoon (soak it in boiling water, then wipe dry).</li></ol>","2016-12-24 15:06:44"
252,"Creamy Lime Pie Square Bites",http://www.pinkwhen.com/creamy-lime-pie-square-bites/,https://spoonacular.com/recipeImages/creamy-lime-pie-square-bites-715381.jpg,"2/3 cup all purpose flour,1 cup crushed graham cracker crumbs,2 drop Lime essential oil (this is the brand I use) OR if not using essential oils, use 1 Tbsp grated lime zest.,2 tbsp sugar,5 Tbsp unsalted butter (softened)","all purpose flour,graham cracker crumbs,lime zest,sugar,unsalted butter","Preheat oven to 350. Cover an 88 glass square dish with foil.Whisk together all of your crust ingredients until it becomes a grainy consistency. Take a spoon and press the graham crust into the foil making sure all of the edges and bottom are completely covered.Place into the oven and bake for 10-15 minutes until browned. Remove from oven and allow to cool for about an hour.For the filling, add all of your ingredients into a medium bowl and mix well for about 30 minutes, and then for 3 minutes on low. Place into the graham cracker crust, making sure all of the edges are filled.Bake in the oven for about 5-10 minutes, and then remove. Place onto a cooling rack for about 15 minutes, and then chill in the refrigerator for remaining 45 minutes to set.To serve, remove carefully from dish with foil and cut into bite sized squares.Looking for other ways to use Lime Essential Oil? A great group of bloggers and myself got together so we could share our favorite recipes to use with Lime. You dont have to use essential oils in order to make this delicious dessert, but if you have on hand, give it a try! You can find all of the other great Lime recipes below. Leave me a comment if you make these Creamy Lime Pie Square Bites and tell me if you love them as much as we do!If you have ever wanted to start using essential oils, you can read all about WHY I love to use mine here. Want to use Lime in a few different recipes? Check these additional recipes out.Coconut Lime Spritzer // Blackberry Lime Margaritas // Strawberry LimeadeCherry Lime Chia Energy Bars // Strawberry Margarita Cheesecake // Creamy Lime Pie BitesMargarita Crepe Cake //Edible Watermelon Bowl // Margarita CookiesSouthwestern Black Bean & Corn Salad // Lime Cheesecake ShootersNot all essential oils are edible. Due to lack of purity, 98% of essential oils sold should NOT be ingested. An edible essential oil will be labeled therapeutic-grade and have a Supplement Facts box on the label showing the nutritional value  do NOT use just any brand of essential oil for cooking/flavoring foods. Be sure to use pure oils from reliable sources, not synthetic scents or flavorings.JOIN 500,000 SUBSCRIBERS!Join over 500,000 others who follow PinkWhen on Social Media, the PinkWhen blog, and email. Sign up to receive exclusive bonuses like this FREE Simple Fit Dinners Ebook.Don't wait! You won't want to miss a thing.Success! Now check your email to confirm your subscription and download your FREE ebook.There was an error submitting your subscription. Please try again.First NameEmail AddressSubscribePowered by ConvertKit","2016-12-24 15:06:44"
253,"Butternut Squash Frittata",http://www.foodista.com/recipe/XQXFKGHT/butternut-squash-frittata,https://spoonacular.com/recipeImages/Butternut-Squash-Frittata-636589.jpg,"1 large butternut squash, peeled, seeded, thinly sliced (with a mandoline),1/2 oz goat cheese,1/2 cup liquid egg substitute,2 tbsp. non-fat milk,Pepper to taste","butternut squash,goat cheese,liquid egg substitute,non-fat milk,pepper","<ol><li>Preheat oven to 350</li><li>Spray a 10 oz oven safe dish with cooking spray</li><li>Add your butternut squash</li><li>In a measuring cup add your eggs and milk. Mix until combined. Pour over butternut squash.</li><li>Sprinkle with pepper and top with cheese.</li><li>Bake in oven for 30-35 minutes, until middle is slightly firm</li><li>Let it cool for a few minutes</li></ol>","2016-12-24 15:06:44"
254,"Grilled Fish With Sun Dried Tomato Relish",http://www.foodista.com/recipe/MNHCWRZH/grilled-fish-with-sun-dried-tomato-relish,https://spoonacular.com/recipeImages/Grilled-Fish-With-Sun-Dried-Tomato-Relish-645714.jpg,"1/2 teaspoon balsamic vinegar,400g firm white fish fillet (I used kingklip),150g cucumber,1 teaspoon extra virgin olive oil,5 leaves of mint or basil,2 tablespoons olive oil,1/2 teaspoon pepper,1/2 teaspoon salt,2 teaspoons sesame seeds,1/2 cup Sugar,120g sun-dried tomatoes in oil (oil drained)","balsamic vinegar,cat fish fillet,cucumber,extra virgin olive oil,mint,olive oil,pepper,salt,sesame seeds,sugar,sun-dried tomatoes","<ol><li>Pre-heat the oven to 200 deg Celsius.</li><li>Lay a sheet of baking paper on a baking tray and grease it lightly with olive oil. Lay the whole fish fillet on the baking sheet and rub the fish generously with the rest of the olive oil.</li><li>Season with salt and pepper. I like to use Masterfoods Garlic Pepper whenever a recipe calls for salt and pepper.</li><li>Place the fish in an oven pre-heated to 200 deg Celsius for 15-20 minutes until fish is cooked. Do not overcook the fish. The standard, fan-forced or grill functions of the oven may be used.</li><li>While the fish is cooking, lightly peel a piece of cucumber. About 150g large. Leave some skin on for a prettier appearance. Cut the cucumber into strips and trim off the seeds. Retain the crunchy parts. Dice the cucumber strips. Set aside the cucumber dices in a bowl.</li><li>Use only sun-dried tomatoes that are soaked in oil. Remove the tomatoes from the jar and drain the excess oil. Cut the tomatoes into small pieces. Add the tomatoes to the cucumber.</li><li>Stack 5 leaves of mint or basil together. Roll up the stack of leaves. Using a pair of kitchen scissors, cut the herbs into fine strips. Add them to the tomato mixture.</li><li>Add salt and pepper to taste, 1/2 teaspoon of sugar, 1 teaspoon of extra virgin olive oil, 1/2 teaspoon of balsamic vinegar and 1 teaspoon of toasted sesame seeds. Stir the tomato relish mixture well to combine.</li><li>Remove the fish from the oven. Cut into servicing portions and place the relish on the top of the each fish fillet.</li><li>Garnish with sprigs of mint or basil.</li></ol>","2016-12-24 15:06:44"
255,"The BEST Lemon Bars",http://www.pinkwhen.com/the-best-lemon-bars-recipe/,https://spoonacular.com/recipeImages/the-best-lemon-bars-715477.jpg,"2 1/4 cups all purpose flour (separated to 2 cups and 1/4 cup),1 cup of butter softened,4 eggs,3 large fresh lemons, juiced,1/2 cup powdered sugar to sprinkle over the top when cooled,2 cups of white sugar (separated to 1/2 cup, and 1 1/2 cups)","all purpose flour,butter,eggs,juice of lemon,powdered sugar,white sugar","First preheat your oven to 350 degrees. In a medium bowl, blend together 2 cups of flour, 1/2 cup sugar, and softened butter. Press this into a 9 x 13 pan. Bake for 15  20 minutes or until this is firm and golden.While this is baking, mix together the remaining 1 1/2 cups of sugar, 1/4 cup of flour, and whisk in the lemon juice and 4 eggs.Pour the lemon concoction over the baked bottom and place back into the oven for another 20 minutes.The Lemon Bars will firm up as they cool. After they have completely cooled, sprinkle the powdered sugar over the top, and cut into desired size pieces.Enjoy your yummy new Lemon Bars!Lemon Bar RecipeThese really are the best, and I know this is one of my moms favorite treats. Never a better way to show love than to bake with love, right?Did you like this recipe? Let me know, give it a try,or PIN it for later!Follow me here on Pinterest!JOIN 500,000 SUBSCRIBERS!Join over 500,000 others who follow PinkWhen on Social Media, the PinkWhen blog, and email. Sign up to receive exclusive bonuses like this FREE Simple Fit Dinners Ebook.Don't wait! You won't want to miss a thing.Success! Now check your email to confirm your subscription and download your FREE ebook.There was an error submitting your subscription. Please try again.First NameEmail AddressSubscribePowered by ConvertKit","2016-12-24 15:06:44"
256,"Bigoli with smoked salmon",http://www.foodista.com/recipe/8GHPPTH2/bigoli-with-smoked-salmon,https://spoonacular.com/recipeImages/Bigoli-with-smoked-salmon-634972.jpg,"¼ tsp black pepper,200ml cream,1/3 cup dry white wine,2 tbs fresh chives, parsley or dill, chopped,2 teaspoons Garlic crushed,1 tbs lemon juice,2 tbs lemon zest (divided into 1 tbs + 1 tbs),2 tbs olive oil,2 Onion chopped,250g bigoli fresh pasta (or similar),¼ cup pine nuts,200g smoked salmon, cut into bite sized pieces","black pepper,cream,dry white wine,fresh chives,garlic,lemon juice,lemon zest,olive oil,onion,pasta,pine nuts,smoked salmon","<ol><li> cup pine nuts</li><li>250 g bigoli fresh pasta (or similar)</li><li>2 tbs olive oil</li><li> onion, chopped</li><li>2 cloves garlic, minced</li><li>1/3 cup dry white wine</li><li>1 tbs lemon juice</li><li>2 tbs lemon zest (divided into 1 tbs + 1 tbs)</li><li> cup cream</li><li>2 tbs fresh chives, parsley or dill, chopped</li><li>200 g smoked salmon, cut into bite sized pieces</li><li> tsp black pepper</li></ol>","2016-12-24 15:06:44"
257,"Chapchae - Korean Stir-Fried Noodles",http://www.foodista.com/recipe/RSDBG48H/chapchae-korean-stir-fried-noodles,https://spoonacular.com/recipeImages/Chapchae-(Korean-Stir-Fried-Noodles)-637440.jpg,"1/2 pound baby spinach, parboiled,2 carrots, julienned,2 cloves garlic, finely chopped,5 mushrooms, sliced (I like to use creminis),2 tablespoons olive oil,Salt to taste,3 scallions, chopped,2 tablespoons sesame oil,Sesame seeds,3 tablespoons soy sauce,1 teaspoon sugar,1 sweet onion, sliced into thin strips,8 ounces sweet potato vermicelli noodles,1/2 cup zucchini, sliced into half-moons","baby spinach,carrots,garlic,mushrooms,olive oil,salt,scallions,sesame oil,sesame seeds,soy sauce,sugar,sweet onion,sweet potato vermicelli,zucchini","<ol><li>Cook noodles according to package directions</li><li>In a large pan or wok over medium heat, heat olive oil and 1 Tbsp sesame oil</li><li>Add onion slices and garlic and saut for about 1 min</li><li>Add rest of vegetables and cook for 4-5 min, until the vegetables are half-cooked and still a bit crispy</li><li>Turn heat to low and add cooked noodles, soy sauce, sugar, and the remaining sesame oil</li><li>Mix to combine and cook for another 2 min</li><li>Add salt or more soy sauce if needed (or if you want it a bit sweeter, add a touch more sugar)</li><li>If using sesame seeds, add them at finish</li></ol>","2016-12-24 15:06:44"
258,"Easy Bread Pudding and Vans",http://www.pinkwhen.com/easy-bread-pudding-recipe/,https://spoonacular.com/recipeImages/easy-bread-pudding-and-vans-715508.jpg,"¼ tsp cinnamon,2 eggs,extra virgin olive oil,1½ cups half and half,1 box Van's Gluten Free Totally Natural Waffles,1 Tbsp powdered sugar,pinch of salt,½ cup fresh strawberries, mashed,1/3 cup sugar,1 tsp vanilla,White chocolate chips","cinnamon,eggs,extra virgin olive oil,half and half,natural sugar,powdered sugar,salt,strawberries,sugar,vanilla,white chocolate chips","Toast waffles according to the package. When cool, cut into 1 inch pieces.Arrange waffle pieces evenly in an 8 x 8 baking dish that has been coated with cooking spray.In a large bowl, whisk together all ingredients, (minus strawberries, chocolate, olive oil, and powdered sugar). Pour over waffles, pressing it in to make the waffle pieces moist. Let the mixture soak while the oven preheats to 325 degrees.Place baking dish on a sheet pan, and bake for 30 to 40 minutes, or until the pudding is set and golden brown.Before serving, sprinkle with powdered sugar. Take your white chocolate chips and place  cup in a microwave safe bowl. Add a tsp of olive oil and heat for 30 seconds. Stir. Heat for an additional 30 seconds, and continue until your chocolate is melted. Glaze the top of your bread pudding with the melted white chocolate, take some of the mashed strawberries and finish topping your bread pudding.","2016-12-24 15:06:44"
259,"Quick Chicken Enchilada Soup",http://www.foodista.com/recipe/WSQ5JZ7W/quick-chicken-enchilada-soup,https://spoonacular.com/recipeImages/Quick-Chicken-Enchilada-Soup-657579.jpg,"1 (15 oz) can black beans, drained and rinsed,1 (15 oz) can of corn, drained,1 14.5-ounce can diced tomatoes (I used the kind with sweet onion in it),1 (12.5 oz) can Swanson Premium Chunk Chicken, drained and broken up,1 (10 3/4 oz) can Campbell's cream of mushroom soup,1 (10 oz) can enchilada sauce,1 1/2 cups milk (I used skim),shredded cheese,tortilla chips","canned black beans,canned corn,canned tomatoes,chicken,cream of mushroom soup,enchilada sauce,milk,shredded cheese,tortilla chips","<ol><li>In a large sauce pan, combine corn, beans, tomatoes, chicken, enchilada sauce, mushroom soup, and milk.</li><li>Cook over medium heat while stirring for 15 minutes.</li><li>Serve over tortillas chips and topped with shredded cheese.</li></ol>","2016-12-24 15:06:44"
